dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,79.139517,96.953536,0.415566,1.754147,4.965556,7.316253,6.209775
0.020000,79.176543,96.950781,0.452694,1.856407,5.112990,7.371690,6.208105
0.020000,79.215662,96.947804,0.491927,1.961626,5.260923,7.396646,6.206342
0.020000,79.256936,96.944588,0.533326,2.069955,5.416451,7.776409,6.204483
0.020000,79.300423,96.941115,0.576951,2.181256,5.565091,7.431986,6.202526
0.020000,79.346181,96.937369,0.622863,2.295589,5.716648,7.577842,6.200469
0.020000,79.394272,96.933330,0.671123,2.413006,5.870848,7.710005,6.198310
0.020000,79.444757,96.928977,0.721795,2.533584,6.028872,7.901219,6.196046
0.020000,79.497693,96.924289,0.774938,2.657188,6.180211,7.566941,6.193675
0.020000,79.553144,96.919243,0.830618,2.783983,6.339766,7.977727,6.191195
0.020000,79.611170,96.913814,0.888898,2.913991,6.500390,8.031199,6.188603
0.020000,79.671835,96.907976,0.949842,3.047236,6.662236,8.092336,6.185898
0.020000,79.735200,96.901702,1.013517,3.183745,6.825476,8.161988,6.183077
0.020000,79.801328,96.894962,1.079988,3.323551,6.990297,8.241054,6.180139
0.020000,79.870283,96.887724,1.149322,3.466689,7.156907,8.330475,6.177082
0.020000,79.942132,96.879957,1.221590,3.613389,7.334969,8.903137,6.173904
0.020000,80.016909,96.871627,1.296829,3.761964,7.428747,4.688868,6.170603
0.020000,80.094625,96.862706,1.375056,3.911322,7.467934,1.959381,6.167182
0.020000,80.175288,96.853162,1.456281,4.061256,7.496672,1.436888,6.163642
0.020000,80.258908,96.842962,1.540521,4.211992,7.536789,2.005848,6.159982
0.020000,80.345497,96.832074,1.627792,4.363586,7.579722,2.146652,6.156205
0.020000,80.435068,96.820461,1.718113,4.516035,7.622437,2.135767,6.152311
0.020000,80.527635,96.808088,1.811502,4.669468,7.671684,2.462337,6.148301
0.020000,80.623209,96.794917,1.907980,4.823892,7.721173,2.474435,6.144178
0.020000,80.721807,96.780909,2.007568,4.979380,7.774395,2.661116,6.139942
0.020000,80.823443,96.766024,2.110289,5.136052,7.833597,2.960097,6.135596
0.020000,80.928138,96.750220,2.216170,5.294055,7.900154,3.327822,6.131140
0.020000,81.035908,96.733455,2.325236,5.453311,7.962810,3.132797,6.126576
0.020000,81.146773,96.715683,2.437516,5.613995,8.034181,3.568577,6.121907
0.020000,81.260755,96.696860,2.553042,5.776288,8.114678,4.024846,6.117135
0.020000,81.377875,96.676937,2.671844,5.940121,8.191645,3.848354,6.112261
0.020000,81.498157,96.655867,2.793958,6.105661,8.276970,4.266262,6.107288
0.020000,81.621625,96.633599,2.919418,6.273002,8.367085,4.505719,6.102218
0.020000,81.748307,96.610082,3.048264,6.442328,8.466288,4.960165,6.097054
0.020000,81.878229,96.585262,3.180536,6.613582,8.562685,4.819842,6.091799
0.020000,82.011420,96.559085,3.316275,6.786938,8.667824,5.256963,6.086455
0.020000,82.147912,96.531495,3.455527,6.962622,8.784197,5.818669,6.081025
0.020000,82.287735,96.502434,3.598338,7.140545,8.896151,5.597657,6.075513
0.020000,82.430922,96.471844,3.744756,7.320931,9.019285,6.156707,6.069921
0.020000,82.577510,96.439664,3.894835,7.503917,9.149327,6.502125,6.064254
0.020000,82.727533,96.405831,4.048626,7.689552,9.281714,6.619343,6.058514
0.020000,82.881029,96.370282,4.206185,7.877955,9.420176,6.923098,6.052706
0.020000,83.038039,96.332952,4.367571,8.069298,9.567123,7.347338,6.046832
0.020000,83.198600,96.293774,4.532843,8.263615,9.715853,7.436487,6.040899
0.020000,83.362756,96.252681,4.702064,8.461032,9.870877,7.751225,6.034908
0.020000,83.530549,96.209603,4.875299,8.661742,10.035490,8.230634,6.028865
0.020000,83.702023,96.164469,5.052613,8.865732,10.199481,8.199544,6.022775
0.020000,83.877225,96.117207,5.234078,9.073250,10.375932,8.822576,6.016641
0.020000,84.056201,96.067743,5.419764,9.284269,10.550956,8.751215,6.010468
0.020000,84.238999,96.016003,5.609743,9.498964,10.734752,9.189803,6.004262
0.020000,84.425669,95.961911,5.804092,9.717428,10.923191,9.421950,5.998028
0.020000,84.616259,95.905390,6.002887,9.939753,11.116217,9.651286,5.991770
0.020000,84.810823,95.846362,6.206207,10.166028,11.313751,9.876707,5.985494
0.020000,85.009411,95.784747,6.414134,10.396357,11.516445,10.134665,5.979205
0.020000,85.212078,95.720466,6.626751,10.630830,11.723685,10.362037,5.972909
0.020000,85.418876,95.653438,6.844141,10.869488,11.932914,10.461414,5.966611
0.020000,85.629862,95.583582,7.066390,11.112472,12.149190,10.813806,5.960318
0.020000,85.845090,95.510816,7.293586,11.359804,12.366586,10.869794,5.954034
0.020000,86.064617,95.435059,7.525818,11.611569,12.588270,11.084233,5.947767
0.020000,86.288501,95.356227,7.763174,11.867836,12.813322,11.252586,5.941521
0.020000,86.516798,95.274238,8.005747,12.128657,13.041082,11.387997,5.935303
0.020000,86.749567,95.189010,8.253629,12.394085,13.271378,11.514810,5.929119
0.020000,86.986867,95.100460,8.506912,12.664166,13.504030,11.632593,5.922975
0.020000,87.228757,95.008506,8.765691,12.938946,13.738996,11.748309,5.916878
0.020000,87.475299,94.913067,9.030061,13.218462,13.975809,11.840623,5.910833
0.020000,87.726551,94.814063,9.300115,13.502741,14.213942,11.906680,5.904848
0.020000,87.982576,94.711414,9.575952,13.791817,14.453828,11.994268,5.898929
0.020000,88.243435,94.605040,9.857666,14.085710,14.694667,12.041948,5.893081
0.020000,88.509191,94.494865,10.145355,14.384442,14.936574,12.095377,5.887312
0.020000,88.779907,94.380812,10.439115,14.688026,15.179221,12.132324,5.881628
0.020000,89.055648,94.262807,10.739045,14.996475,15.422451,12.161521,5.876035
0.020000,89.336477,94.140778,11.045241,15.309799,15.666166,12.185753,5.870540
0.020000,89.622460,94.014655,11.357801,15.628004,15.910276,12.205510,5.865150
0.020000,89.913665,93.884368,11.676823,15.951085,16.154026,12.187466,5.859870
0.020000,90.210159,93.749853,12.002404,16.279060,16.398775,12.237459,5.854708
0.020000,90.512012,93.611046,12.334642,16.611919,16.642918,12.207172,5.849670
0.020000,90.819293,93.467887,12.673636,16.949672,16.887657,12.236915,5.844762
0.020000,91.132076,93.320318,13.019482,17.292295,17.131176,12.175985,5.839992
0.020000,91.450434,93.168286,13.372278,17.639821,17.376304,12.256405,5.835364
0.020000,91.774442,93.011741,13.732123,17.992235,17.620676,12.218605,5.830887
0.020000,92.104180,92.850634,14.099113,18.349541,17.865286,12.230482,5.826567
0.020000,92.439727,92.684923,14.473348,18.711746,18.110259,12.248633,5.822409
0.020000,92.781166,92.514569,14.854926,19.078860,18.355724,12.273266,5.818422
0.020000,93.128583,92.339537,15.243943,19.450873,18.600653,12.246423,5.814610
0.020000,93.482066,92.159797,15.640500,19.827844,18.848538,12.394274,5.810981
0.020000,93.841709,91.975322,16.044695,20.209753,19.095425,12.344370,5.807541
0.020000,94.207606,91.786092,16.456628,20.596651,19.344941,12.475755,5.804298
0.020000,94.579857,91.592090,16.876399,20.988535,19.594196,12.462763,5.801257
0.020000,94.958566,91.393307,17.304108,21.385480,19.847215,12.650959,5.798426
0.020000,95.343842,91.189737,17.739858,21.787505,20.101290,12.703726,5.795810
0.020000,95.735797,90.981380,18.183752,22.194664,20.357917,12.831362,5.793418
0.020000,96.134550,90.768244,18.635892,22.607012,20.617433,12.975835,5.791256
0.020000,96.540224,90.550341,19.096384,23.024616,20.880182,13.137431,5.789330
0.020000,96.952948,90.327690,19.565335,23.447539,21.146143,13.298053,5.787649
0.020000,97.372859,90.100319,20.042852,23.875869,21.416484,13.517069,5.786219
0.020000,97.800098,89.868260,20.529046,24.309694,21.691249,13.738210,5.785048
0.020000,98.234814,89.631556,21.024028,24.749099,21.970287,13.951936,5.784142
0.020000,98.677163,89.390254,21.527912,25.194199,22.254988,14.235038,5.783510
0.020000,99.127308,89.144412,22.040814,25.645101,22.545119,14.506556,5.783160
0.020000,99.585420,88.894096,22.562853,26.101925,22.841178,14.802920,5.783099
0.020000,100.051677,88.639383,23.094149,26.564798,23.143669,15.124570,5.783335
0.020000,100.526269,88.380356,23.634826,27.033856,23.452895,15.461282,5.783876
0.020000,101.009389,88.117111,24.185011,27.509239,23.769121,15.811308,5.784732
0.020000,101.501244,87.849756,24.744832,27.991090,24.092573,16.172614,5.785910
0.020000,102.002048,87.578407,25.314424,28.479572,24.424076,16.575164,5.787420
0.020000,102.512024,87.303196,25.893920,28.974823,24.762567,16.924535,5.789270
0.020000,103.031404,87.024266,26.483461,29.477018,25.109770,17.360121,5.791470
0.020000,103.560431,86.741775,27.083187,29.986296,25.463872,17.705096,5.794029
0.020000,104.099358,86.455895,27.693243,30.502825,25.826476,18.130242,5.796957
0.020000,104.648445,86.166815,28.313778,31.026760,26.196745,18.513411,5.800264
0.020000,105.207964,85.874740,28.944943,31.558237,26.573840,18.854761,5.803959
0.020000,105.778194,85.579894,29.586891,32.097398,26.958045,19.210271,5.808054
0.020000,106.359425,85.282519,30.239778,32.644354,27.347782,19.486834,5.812558
0.020000,106.951955,84.982879,30.903762,33.199205,27.742555,19.738632,5.817482
0.020000,107.556087,84.681260,31.579003,33.762052,28.142358,19.990169,5.822836
0.020000,108.172136,84.377971,32.265662,34.332926,28.543715,20.067834,5.828632
0.020000,108.800418,84.073345,32.963899,34.911864,28.946902,20.159373,5.834880
0.020000,109.441256,83.767744,33.673875,35.498818,29.347686,20.039216,5.841591
0.020000,110.094978,83.461554,34.395750,36.093737,29.745964,19.913886,5.848775
0.020000,110.761909,83.155196,35.129680,36.696491,30.137693,19.586455,5.856443
0.020000,111.442378,82.849118,35.875818,37.306884,30.519646,19.097650,5.864605
0.020000,112.136708,82.543803,36.634311,37.924648,30.888185,18.426930,5.873271
0.020000,112.845217,82.239767,37.405299,38.549433,31.239244,17.552938,5.882450
0.020000,113.568216,81.937563,38.188915,39.180803,31.568513,16.463480,5.892151
0.020000,114.306000,81.637780,38.985279,39.818202,31.869963,15.072493,5.902382
0.020000,115.058852,81.341047,39.794499,40.460969,32.138337,13.418679,5.913150
0.020000,115.827030,81.048028,40.616665,41.108322,32.367642,11.465293,5.924462
0.020000,116.610769,80.759431,41.451852,41.759322,32.549998,9.117781,5.936322
0.020000,117.410274,80.475997,42.300110,42.412916,32.679717,6.485950,5.948733
0.020000,118.225712,80.198511,43.161468,43.067891,32.748756,3.451968,5.961698
0.020000,119.057209,79.927792,44.035925,43.722875,32.749185,0.021439,5.975217
0.020000,119.656576,79.738026,44.664617,31.434563,-614.415608,-32358.239676,5.975983
0.020000,120.281657,79.539136,45.320576,32.797991,68.171403,34129.350562,5.974294
0.020000,120.911826,79.337476,45.982226,33.082470,14.223943,-2697.373015,5.972666
0.020000,121.547110,79.133059,46.649587,33.368071,14.280085,2.807107,5.971098
0.020000,122.187535,78.925902,47.322683,33.654802,14.336536,2.822580,5.969592
0.020000,122.833129,78.716021,48.001537,33.942666,14.393210,2.833665,5.968151
0.020000,123.483921,78.503436,48.686170,34.231670,14.450197,2.849349,5.966775
0.020000,124.139941,78.288168,49.376606,34.521821,14.507560,2.868147,5.965466
0.020000,124.801219,78.070240,50.072869,34.813125,14.565200,2.882002,5.964226
0.020000,125.467788,77.849678,50.774981,35.105589,14.623171,2.898560,5.963055
0.020000,126.139679,77.626509,51.482965,35.399217,14.681435,2.913214,5.961957
0.020000,126.816926,77.400762,52.196845,35.694021,14.740164,2.936451,5.960932
0.020000,127.499563,77.172469,52.916645,35.990005,14.799219,2.952744,5.959981
0.020000,128.187627,76.941662,53.642389,36.287176,14.858543,2.966213,5.959107
0.020000,128.881154,76.708378,54.374100,36.585545,14.918436,2.994659,5.958310
0.020000,129.580182,76.472655,55.111802,36.885116,14.978553,3.005845,5.957594
0.020000,130.284749,76.234534,55.855520,37.185901,15.039242,3.034422,5.956958
0.020000,130.994895,75.994057,56.605278,37.487906,15.100261,3.050935,5.956406
0.020000,131.710662,75.751269,57.361101,37.791140,15.161707,3.072337,5.955938
0.020000,132.432091,75.506218,58.123013,38.095613,15.223672,3.098240,5.955555
0.020000,133.159227,75.258954,58.891040,38.401335,15.286060,3.119409,5.955261
0.020000,133.892112,75.009532,59.665206,38.708313,15.348922,3.143079,5.955056
0.020000,134.630794,74.758005,60.445538,39.016558,15.412262,3.167012,5.954943
0.020000,135.375319,74.504432,61.232059,39.326080,15.476106,3.192218,5.954922
0.020000,136.125735,74.248876,62.024797,39.636889,15.540443,3.216808,5.954996
0.020000,136.882091,73.991399,62.823777,39.948995,15.605285,3.242098,5.955166
0.020000,137.644438,73.732069,63.629025,40.262408,15.670650,3.268275,5.955434
0.020000,138.412827,73.470956,64.440568,40.577138,15.736513,3.293137,5.955801
0.020000,139.187311,73.208133,65.258432,40.893196,15.802902,3.319437,5.956271
0.020000,139.967944,72.943677,66.082644,41.210593,15.869852,3.347528,5.956844
0.020000,140.754782,72.677668,66.913230,41.529338,15.937247,3.369756,5.957521
0.020000,141.547834,72.410203,67.750170,41.847007,15.883430,-2.690837,5.958306
0.020000,142.347065,72.141401,68.593393,42.161151,15.707219,-8.810579,5.959200
0.020000,143.152441,71.871383,69.442828,42.471745,15.529669,-8.877493,5.960203
0.020000,143.963926,71.600272,70.298404,42.778759,15.350739,-8.946499,5.961319
0.020000,144.781486,71.328197,71.160047,43.082167,15.170385,-9.017705,5.962548
0.020000,145.605086,71.055288,72.027686,43.381939,14.988614,-9.088526,5.963892
0.020000,146.434693,70.781679,72.901247,43.678045,14.805301,-9.165661,5.965352
0.020000,147.270271,70.507508,73.780656,43.970452,14.620330,-9.248559,5.966931
0.020000,148.111785,70.232915,74.665838,44.259131,14.433950,-9.318994,5.968629
0.020000,148.959202,69.958044,75.556719,44.544043,14.245597,-9.417664,5.970448
0.020000,149.812485,69.683042,76.453222,44.825159,14.055807,-9.489475,5.972389
0.020000,150.671598,69.408059,77.355271,45.102437,13.863895,-9.595604,5.974453
0.020000,151.536506,69.133247,78.262788,45.375842,13.670235,-9.683015,5.976642
0.020000,152.407171,68.858764,79.175695,45.645334,13.474611,-9.781175,5.978957
0.020000,153.283555,68.584767,80.093912,45.910871,13.276850,-9.888059,5.981399
0.020000,154.165619,68.311418,81.017360,46.172410,13.076935,-9.995768,5.983969
0.020000,155.053323,68.038883,81.945958,46.429905,12.874780,-10.107751,5.986668
0.020000,155.946627,67.767328,82.879624,46.683310,12.670262,-10.225874,5.989496
0.020000,156.845486,67.496924,83.818276,46.932576,12.463279,-10.349193,5.992456
0.020000,157.749857,67.227842,84.761829,47.177650,12.253720,-10.477919,5.995547
0.020000,158.659694,66.960259,85.710199,47.418479,12.041439,-10.614055,5.998771
0.020000,159.574950,66.694350,86.663299,47.655006,11.826344,-10.754738,6.002128
0.020000,160.495574,66.430297,87.621042,47.887173,11.608363,-10.899044,6.005618
0.020000,161.421514,66.168280,88.583341,48.114920,11.387317,-11.052328,6.009243
0.020000,162.352716,65.908483,89.550104,48.338176,11.162835,-11.224098,6.013002
0.020000,163.289123,65.651092,90.521242,48.556883,10.935327,-11.375408,6.016896
0.020000,164.230676,65.396295,91.496661,48.770968,10.704251,-11.553806,6.020925
0.020000,165.177311,65.144279,92.476268,48.980351,10.469169,-11.754057,6.025090
0.020000,166.128963,64.895236,93.459968,49.184973,10.231103,-11.903300,6.029389
0.020000,167.085564,64.649357,94.447662,49.384733,9.987976,-12.156362,6.033824
0.020000,168.047040,64.406834,95.439254,49.579575,9.742101,-12.293751,6.038394
0.020000,169.013316,64.167862,96.434642,49.769390,9.490727,-12.568734,6.043099
0.020000,169.984311,63.932633,97.433724,49.954108,9.235916,-12.740540,6.047938
0.020000,170.959943,63.701342,98.436396,50.133636,8.976416,-12.974964,6.052911
0.020000,171.940122,63.474184,99.442554,50.307860,8.711212,-13.260204,6.058017
0.020000,172.924757,63.251354,100.452088,50.476722,8.443057,-13.407774,6.063255
0.020000,173.913751,63.033045,101.464890,50.640096,8.168721,-13.716817,6.068625
0.020000,174.907002,62.819451,102.480847,50.797870,7.888714,-14.000315,6.074126
0.020000,175.904404,62.610765,103.499847,50.949979,7.605442,-14.163597,6.079755
0.020000,176.905845,62.407178,104.521773,51.096296,7.315857,-14.479269,6.085513
0.020000,177.783627,62.233288,105.416613,44.742014,-317.714131,-16251.499422,6.087333
0.020000,178.611379,62.066367,106.261027,42.220700,-126.065672,9582.422974,6.081141
0.020000,179.445048,61.893058,107.112521,42.574667,17.698324,7188.199780,6.075373
0.020000,180.284549,61.713665,107.970974,42.922674,17.400369,-14.897736,6.070028
0.020000,181.129798,61.528501,108.836268,43.264685,17.100568,-14.990034,6.065103
0.020000,181.980722,61.337885,109.708280,43.600605,16.795974,-15.229706,6.060598
0.020000,182.837248,61.142146,110.586887,43.930347,16.487085,-15.444450,6.056510
0.020000,183.699312,60.941618,111.471966,44.253975,16.181439,-15.282317,6.052837
0.020000,184.566854,60.736645,112.363394,44.571385,15.870500,-15.546948,6.049578
0.020000,185.439817,60.527575,113.261044,44.882513,15.556388,-15.705575,6.046730
0.020000,186.318150,60.314764,114.164790,45.187307,15.239676,-15.835601,6.044293
0.020000,187.201810,60.098572,115.074512,45.486095,14.939396,-15.014030,6.042265
0.020000,188.090761,59.879367,115.990091,45.778920,14.641292,-14.905204,6.040643
0.020000,188.984970,59.657519,116.911408,46.065887,14.348323,-14.648448,6.039428
0.020000,189.884411,59.433405,117.838350,46.347085,14.059903,-14.420994,6.038616
0.020000,190.789061,59.207407,118.770802,46.622615,13.776508,-14.169752,6.038208
0.020000,191.698903,58.979912,119.708654,46.892583,13.498421,-13.904318,6.038201
0.020000,192.613921,58.751312,120.651796,47.157095,13.225556,-13.643252,6.038596
0.020000,193.534105,58.522003,121.600121,47.416252,12.957878,-13.383923,6.039391
0.020000,194.459445,58.292388,122.553524,47.670155,12.695144,-13.136711,6.040587
0.020000,195.389934,58.062872,123.511902,47.918905,12.437489,-12.882742,6.042182
0.020000,196.325568,57.833868,124.475153,48.162567,12.183095,-12.719674,6.044175
0.020000,197.266341,57.605792,125.443179,48.401260,11.934682,-12.420667,6.046568
0.020000,198.212248,57.379065,126.415878,48.634980,11.685987,-12.434762,6.049359
0.020000,199.163283,57.154115,127.393155,48.863859,11.443972,-12.100743,6.052549
0.020000,200.119438,56.931372,128.374912,49.087849,11.199487,-12.224266,6.056137
0.020000,201.080702,56.711274,129.361052,49.306997,10.957370,-12.105848,6.060123
0.020000,202.047062,56.494263,130.351479,49.521330,10.716670,-12.034992,6.064508
0.020000,203.018496,56.280784,131.346093,49.730722,10.469581,-12.354420,6.069291
0.020000,203.994981,56.071290,132.344797,49.935189,10.223360,-12.311086,6.074472
0.020000,204.976482,55.866237,133.347490,50.134641,9.972600,-12.538002,6.080050
0.020000,205.962960,55.666084,134.354068,50.328886,9.712246,-13.017673,6.086026
0.020000,206.954362,55.471297,135.364424,50.517817,9.446562,-13.284215,6.092398
0.020000,207.950628,55.282345,136.378450,50.701303,9.174280,-13.614105,6.099165
0.020000,208.951682,55.099697,137.396030,50.879001,8.884925,-14.467730,6.106327
0.020000,209.957435,54.923829,138.417044,51.050695,8.584679,-15.012292,6.113882
0.020000,210.967784,54.755217,139.441366,51.216080,8.269292,-15.769383,6.121827
0.020000,211.982607,54.594337,140.468862,51.374807,7.936336,-16.647777,6.130160
0.020000,213.001765,54.441665,141.499392,51.526501,7.584672,-17.583198,6.138879
0.020000,214.025099,54.297678,142.532805,51.670675,7.208734,-18.796931,6.147979
0.020000,215.052426,54.162848,143.568943,51.806865,6.809507,-19.961306,6.157456
0.020000,216.083543,54.037645,144.607634,51.934550,6.384238,-21.263494,6.167306
0.020000,217.118223,53.922531,145.648697,52.053160,5.930490,-22.687400,6.177522
0.020000,218.156211,53.817962,146.691939,52.162085,5.446254,-24.211778,6.188098
0.020000,219.197227,53.724385,147.737152,52.260679,4.929674,-25.828996,6.199028
0.020000,220.240964,53.642233,148.784117,52.348265,4.379327,-27.517357,6.210301
0.020000,221.287086,53.571926,149.832600,52.424121,3.792772,-29.327743,6.221910
0.020000,222.335230,53.513870,150.882350,52.487512,3.169555,-31.160832,6.233844
0.020000,223.385002,53.468447,151.933104,52.537697,2.509272,-33.014179,6.246092
0.020000,224.435979,53.436022,152.984582,52.573891,1.809716,-34.977800,6.258641
0.020000,225.487713,53.416933,154.036489,52.595338,1.072316,-36.869990,6.271479
0.020000,226.539725,53.411491,155.088514,52.601291,0.297656,-38.733006,0.001405
0.020000,227.591509,53.419979,156.140333,52.590939,-0.517607,-40.763152,0.014776
0.020000,228.642537,53.442644,157.191606,52.563624,-1.365743,-42.406811,0.028389
0.020000,229.692257,53.479703,158.241979,52.518663,-2.248017,-44.113701,0.042227
0.020000,230.740091,53.531330,159.291084,52.455278,-3.169282,-46.063244,0.056272
0.020000,231.785449,53.597665,160.338544,52.372995,-4.114136,-47.242701,0.070505
0.020000,232.827721,53.678803,161.383970,52.271276,-5.085974,-48.591863,0.084908
0.020000,233.866286,53.774799,162.426963,52.149630,-6.082282,-49.815405,0.099459
0.020000,234.900521,53.885661,163.467122,52.007974,-7.082777,-50.024781,0.114138
0.020000,235.929851,54.011364,164.504100,51.848885,-7.954469,-43.584588,0.128925
0.020000,236.953764,54.151848,165.537605,51.675250,-8.681759,-36.364519,0.143800
0.020000,237.971747,54.307016,166.567346,51.487048,-9.410074,-36.415738,0.158744
0.020000,238.983282,54.476732,167.593019,51.283686,-10.168098,-37.901179,0.173737
0.020000,239.987876,54.660826,168.614342,51.066120,-10.878299,-35.510087,0.188760
0.020000,240.985037,54.859091,169.631023,50.834040,-11.604003,-36.285181,0.203793
0.020000,241.974288,55.071287,170.642776,50.587649,-12.319568,-35.778248,0.218817
0.020000,242.955169,55.297142,171.649323,50.327383,-13.013288,-34.686019,0.233814
0.020000,243.927241,55.536351,172.650395,50.053604,-13.688987,-33.784951,0.248766
0.020000,244.890090,55.788586,173.645734,49.766939,-14.333219,-32.211587,0.263656
0.020000,245.843326,56.053491,174.635095,49.468024,-14.945767,-30.627371,0.278467
0.020000,246.786578,56.330686,175.618233,49.156937,-15.554329,-30.428100,0.293183
0.020000,247.719511,56.619775,176.594930,48.834851,-16.104321,-27.499594,0.307789
0.020000,248.641807,56.920337,177.564965,48.501719,-16.656601,-27.614032,0.322271
0.020000,249.553191,57.231946,178.528147,48.159134,-17.129240,-23.631958,0.336616
0.020000,250.453409,57.554157,179.484292,47.807235,-17.594944,-23.285174,0.350812
0.020000,251.342238,57.886519,180.433229,47.446865,-18.018521,-21.178853,0.364847
0.020000,252.219488,58.228574,181.374807,47.078905,-18.398008,-18.974341,0.378711
0.020000,253.084988,58.579858,182.308879,46.703577,-18.766396,-18.419439,0.392395
0.020000,253.938605,58.939905,183.235322,46.322152,-19.071223,-15.241334,0.405890
0.020000,254.719026,59.281015,184.087034,42.585584,-186.828406,-8387.859142,0.418213
0.020000,255.401519,59.585313,184.834291,37.362869,-261.135768,-3715.368113,0.420638
0.020000,256.086015,59.892609,185.584601,37.515496,7.631365,13438.356655,0.423350
0.020000,256.769141,60.201636,186.334374,37.488661,-1.341771,-448.656780,0.426346
0.020000,257.450780,60.512569,187.083581,37.460360,-1.415041,-3.663520,0.429624
0.020000,258.130812,60.825582,187.832193,37.430602,-1.487892,-3.642528,0.433182
0.020000,258.809122,61.140848,188.580189,37.399760,-1.542082,-2.709524,0.437019
0.020000,259.485595,61.458535,189.327545,37.367808,-1.597636,-2.777709,0.441133
0.020000,260.160122,61.778817,190.074249,37.335187,-1.631013,-1.668853,0.445524
0.020000,260.832588,62.101860,190.820283,37.301719,-1.673427,-2.120696,0.450189
0.020000,261.502882,62.427831,191.565637,37.267678,-1.702054,-1.431328,0.455130
0.020000,262.170894,62.756897,192.310300,37.233170,-1.725382,-1.166424,0.460344
0.020000,262.836511,63.089220,193.054265,37.198279,-1.744572,-0.959478,0.465831
0.020000,263.499620,63.424963,193.797527,37.163067,-1.760579,-0.800330,0.471591
0.020000,264.160107,63.764286,194.540078,37.127580,-1.774373,-0.689709,0.477624
0.020000,264.817854,64.107347,195.281915,37.091841,-1.786942,-0.628470,0.483929
0.020000,265.472742,64.454300,196.023032,37.055855,-1.799294,-0.617567,0.490506
0.020000,266.124648,64.805297,196.763424,37.019606,-1.812454,-0.658019,0.497355
0.020000,266.773445,65.160488,197.503086,36.983056,-1.827471,-0.750876,0.504474
0.020000,267.419005,65.520019,198.242011,36.946247,-1.840449,-0.648887,0.511865
0.020000,268.061195,65.884030,198.980193,36.909102,-1.857291,-0.842074,0.519525
0.020000,268.699873,66.252659,199.717618,36.871268,-1.891672,-1.719069,0.527455
0.020000,269.334899,66.626040,200.454281,36.833137,-1.906575,-0.745126,0.535655
0.020000,269.966120,67.004296,201.190159,36.793925,-1.960579,-2.700202,0.544121
0.020000,270.593385,67.387553,201.925243,36.754169,-1.987802,-1.361173,0.552855
0.020000,271.216531,67.775920,202.659504,36.713051,-2.055917,-3.405753,0.561853
0.020000,271.835388,68.169506,203.392917,36.670664,-2.119354,-3.171850,0.571115
