dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,76.137629,114.248198,0.000048,0.004767,0.238355,11.917772,6.281393
0.020000,76.137629,114.248198,0.000238,0.014301,0.476711,11.917772,6.281396
0.020000,76.137629,114.248198,0.000667,0.028603,0.715066,11.917772,6.281402
0.020000,76.137629,114.248198,0.001430,0.047671,0.953422,11.917772,6.281414
0.020000,76.137629,114.248198,0.002622,0.071507,1.191777,11.917772,6.281431
0.020000,76.137629,114.248198,0.004338,0.100109,1.430133,11.917772,6.281456
0.020000,76.137629,114.248198,0.006674,0.133479,1.668488,11.917772,6.281490
0.020000,76.137629,114.248198,0.009725,0.171616,1.906843,11.917772,6.281534
0.020000,76.137629,114.248198,0.013586,0.214520,2.145199,11.917772,6.281590
0.020000,76.137629,114.248198,0.018353,0.262191,2.383554,11.917772,6.281660
0.020000,76.137629,114.248198,0.024122,0.314629,2.621910,11.917772,6.281744
0.020000,76.137629,114.248198,0.030986,0.371834,2.860265,11.917772,6.281843
0.020000,76.137629,114.248198,0.039043,0.433807,3.098621,11.917772,6.281961
0.020000,76.137629,114.248198,0.048386,0.500546,3.336976,11.917772,6.282097
0.020000,76.137629,114.248198,0.059112,0.572053,3.575331,11.917772,6.282252
0.020000,76.137629,114.248198,0.071316,0.648327,3.813687,11.917772,6.282430
0.020000,76.137629,114.248198,0.085093,0.729368,4.052042,11.917772,6.282630
0.020000,76.137629,114.248198,0.100538,0.815176,4.290398,11.917772,6.282855
0.020000,76.137629,114.248198,0.117748,0.905751,4.528753,11.917772,6.283105
0.020000,76.151177,114.248200,0.136816,1.001093,4.767109,11.917772,0.000197
0.020000,76.172203,114.248207,0.157839,1.101202,5.005464,11.917772,0.000503
0.020000,76.195278,114.248223,0.180912,1.206078,5.243820,11.917772,0.000838
0.020000,76.220495,114.248248,0.206130,1.315722,5.482175,11.917772,0.001204
0.020000,76.247949,114.248287,0.233588,1.430133,5.720530,11.917772,0.001603
0.020000,76.277744,114.248341,0.263383,1.549310,5.958886,11.917772,0.002036
0.020000,76.309974,114.248414,0.295608,1.673255,6.197241,11.917772,0.002505
0.020000,76.344725,114.248510,0.330361,1.801967,6.435597,11.917772,0.003010
0.020000,76.382092,114.248633,0.367735,1.935446,6.673952,11.917772,0.003553
0.020000,76.422190,114.248787,0.407826,2.073692,6.912308,11.917772,0.004135
0.020000,76.465094,114.248978,0.450730,2.216706,7.150663,11.917772,0.004758
0.020000,76.510898,114.249211,0.496542,2.364486,7.389018,11.917772,0.005424
0.020000,76.559720,114.249493,0.545357,2.517033,7.627374,11.917772,0.006133
0.020000,76.611629,114.249831,0.597271,2.674348,7.865729,11.917772,0.006887
0.020000,76.666738,114.250232,0.652379,2.836430,8.104085,11.917772,0.007687
0.020000,76.725132,114.250706,0.710776,3.003278,8.342440,11.917772,0.008535
0.020000,76.786912,114.251261,0.772558,3.174894,8.580796,11.917772,0.009432
0.020000,76.852169,114.251907,0.837819,3.351277,8.819151,11.917772,0.010379
0.020000,76.921004,114.252656,0.906656,3.532428,9.057506,11.917772,0.011378
0.020000,76.993500,114.253519,0.979164,3.718345,9.295862,11.917772,0.012430
0.020000,77.069774,114.254510,1.055438,3.909029,9.534217,11.917772,0.013536
0.020000,77.149899,114.255641,1.135573,4.104481,9.772573,11.917772,0.014698
0.020000,77.233978,114.256928,1.219665,4.304699,10.010928,11.917772,0.015917
0.020000,77.322115,114.258387,1.307809,4.509685,10.249284,11.917772,0.017195
0.020000,77.414391,114.260036,1.400100,4.719438,10.487639,11.917772,0.018532
0.020000,77.510904,114.261892,1.496634,4.933957,10.725994,11.917772,0.019931
0.020000,77.611750,114.263976,1.597506,5.153244,10.964350,11.917772,0.021392
0.020000,77.717033,114.266309,1.702811,5.377299,11.202705,11.917772,0.022916
0.020000,77.826839,114.268913,1.812645,5.606120,11.441061,11.917772,0.024505
0.020000,77.941261,114.271812,1.927104,5.839708,11.679416,11.917772,0.026161
0.020000,78.060395,114.275032,2.046281,6.078064,11.917772,11.917772,0.027884
0.020000,78.184289,114.278599,2.170226,6.316419,11.917772,0.000000,0.029675
0.020000,78.312939,114.282538,2.298938,6.554774,11.917772,0.000000,0.031534
0.020000,78.446346,114.286875,2.432417,6.793130,11.917772,0.000000,0.033461
0.020000,78.584507,114.291637,2.570663,7.031485,11.917772,0.000000,0.035456
0.020000,78.727427,114.296854,2.713677,7.269841,11.917772,0.000000,0.037518
0.020000,78.875101,114.302555,2.861457,7.508196,11.917772,0.000000,0.039647
0.020000,79.027522,114.308769,3.014004,7.746552,11.917772,0.000000,0.041843
0.020000,79.184687,114.315527,3.171319,7.984907,11.917772,-0.000000,0.044107
0.020000,79.346605,114.322862,3.333401,8.223262,11.917772,0.000000,0.046436
0.020000,79.513266,114.330807,3.500250,8.461618,11.917772,-0.000000,0.048833
0.020000,79.684660,114.339395,3.671865,8.699973,11.917772,0.000000,0.051295
0.020000,79.860806,114.348662,3.848248,8.938329,11.917772,0.000000,0.053823
0.020000,80.041675,114.358641,4.029399,9.176684,11.917772,-0.000000,0.056417
0.020000,80.227288,114.369372,4.215316,9.415040,11.917772,0.000000,0.059076
0.020000,80.417619,114.380889,4.406000,9.653395,11.917772,0.000000,0.061800
0.020000,80.612684,114.393233,4.601452,9.891750,11.917772,0.000000,0.064589
0.020000,80.812467,114.406441,4.801670,10.130106,11.917772,0.000000,0.067442
0.020000,81.016961,114.420553,5.006656,10.368461,11.917772,-0.000000,0.070358
0.020000,81.226176,114.435611,5.216409,10.606817,11.917772,0.000000,0.073338
0.020000,81.440097,114.451655,5.430929,10.845172,11.917772,0.000000,0.076381
0.020000,81.658717,114.468728,5.650216,11.083528,11.917772,0.000000,0.079487
0.020000,81.882034,114.486872,5.874270,11.321883,11.917772,-0.000000,0.082654
0.020000,82.110042,114.506131,6.103091,11.560238,11.917772,0.000000,0.085882
0.020000,82.342734,114.526551,6.336679,11.798594,11.917772,0.000000,0.089172
0.020000,82.580106,114.548175,6.575035,12.036949,11.917772,0.000000,0.092522
0.020000,82.822151,114.571050,6.818157,12.275305,11.917772,0.000000,0.095931
0.020000,83.068860,114.595221,7.066047,12.513660,11.917772,-0.000000,0.099399
0.020000,83.320226,114.620738,7.318704,12.752016,11.917772,0.000000,0.102926
0.020000,83.576240,114.647645,7.576127,12.990371,11.917772,0.000000,0.106510
0.020000,83.836894,114.675993,7.838318,13.228726,11.917772,-0.000000,0.110151
0.020000,84.102177,114.705830,8.105276,13.467082,11.917772,-0.000000,0.113848
0.020000,84.372084,114.737205,8.377002,13.705437,11.917772,0.000000,0.117600
0.020000,84.646607,114.770168,8.653494,13.943793,11.917772,0.000000,0.121406
0.020000,84.925728,114.804770,8.934753,14.182148,11.917772,0.000000,0.125266
0.020000,85.209442,114.841061,9.220780,14.420504,11.917772,0.000000,0.129178
0.020000,85.497739,114.879093,9.511574,14.658859,11.917772,-0.000000,0.133142
0.020000,85.790602,114.918916,9.807134,14.897215,11.917772,0.000000,0.137157
0.020000,86.088027,114.960585,10.107462,15.135570,11.917772,0.000000,0.141221
0.020000,86.389994,115.004148,10.412557,15.373925,11.917772,0.000000,0.145333
0.020000,86.696495,115.049661,10.722419,15.612281,11.917772,-0.000000,0.149493
0.020000,87.007517,115.097176,11.037048,15.850636,11.917772,0.000000,0.153698
0.020000,87.323041,115.146744,11.356445,16.088992,11.917772,0.000000,0.157949
0.020000,87.643058,115.198421,11.680608,16.327347,11.917772,0.000000,0.162243
0.020000,87.967554,115.252258,12.009538,16.565703,11.917772,0.000000,0.166580
0.020000,88.296510,115.308309,12.343236,16.804058,11.917772,0.000000,0.170957
0.020000,88.629912,115.366628,12.681701,17.042413,11.917772,0.000000,0.175374
0.020000,88.967744,115.427267,13.024933,17.280769,11.917772,-0.000000,0.179829
0.020000,89.309989,115.490280,13.372932,17.519124,11.917772,0.000000,0.184321
0.020000,89.656632,115.555720,13.725698,17.757480,11.917772,0.000000,0.188848
0.020000,90.007654,115.623640,14.083231,17.995835,11.917772,0.000000,0.193409
0.020000,90.363038,115.694094,14.445531,18.234191,11.917772,0.000000,0.198002
0.020000,90.722765,115.767132,14.812598,18.472546,11.917772,0.000000,0.202625
0.020000,91.086817,115.842809,15.184433,18.710901,11.917772,0.000000,0.207277
0.020000,91.455174,115.921175,15.561034,18.949257,11.917772,0.000000,0.211956
0.020000,91.827816,116.002282,15.942403,19.187612,11.917772,-0.000000,0.216661
0.020000,92.204728,116.086182,16.328539,19.425968,11.917772,0.000000,0.221389
0.020000,92.585885,116.172924,16.719442,19.664323,11.917772,0.000000,0.226138
0.020000,92.971266,116.262560,17.115112,19.902679,11.917772,0.000000,0.230908
0.020000,93.360855,116.355139,17.515549,20.141034,11.917772,0.000000,0.235695
0.020000,93.754627,116.450709,17.920753,20.379389,11.917772,-0.000000,0.240498
0.020000,94.152562,116.549319,18.330725,20.617745,11.917772,0.000000,0.245316
0.020000,94.554638,116.651016,18.745463,20.856100,11.917772,0.000000,0.250145
0.020000,94.960834,116.755847,19.164969,21.094456,11.917772,0.000000,0.254985
0.020000,95.371126,116.863857,19.589241,21.332811,11.917772,-0.000000,0.259832
0.020000,95.785495,116.975093,20.018281,21.571167,11.917772,0.000000,0.264685
0.020000,96.203917,117.089597,20.452088,21.809522,11.917772,-0.000000,0.269542
0.020000,96.626369,117.207413,20.890662,22.047877,11.917772,0.000000,0.274400
