dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,82.325267,99.475932,6.220142,12.722804,14.318915,1.248358,0.073338
0.020000,82.584703,99.495390,6.480307,13.008248,14.272154,-2.338033,0.076381
0.020000,82.849762,99.516089,6.746172,13.293288,14.252046,-1.005406,0.079487
0.020000,83.120431,99.538080,7.017733,13.578024,14.236777,-0.763438,0.082654
0.020000,83.396695,99.561416,7.294981,13.862414,14.219492,-0.864277,0.085882
0.020000,83.678540,99.586148,7.577910,14.146418,14.200219,-0.963619,0.089172
0.020000,83.965950,99.612331,7.866509,14.429998,14.178991,-1.061411,0.092522
0.020000,84.258907,99.640017,8.160772,14.713115,14.155839,-1.157599,0.095931
0.020000,84.557393,99.669262,8.460686,14.995731,14.130796,-1.252135,0.099399
0.020000,84.861386,99.700120,8.766243,15.277809,14.103897,-1.344971,0.102926
0.020000,85.170868,99.732647,9.077429,15.559312,14.075176,-1.436061,0.106510
0.020000,85.485815,99.766900,9.394233,15.840206,14.044669,-1.525361,0.110151
0.020000,85.806204,99.802934,9.716642,16.120454,14.012412,-1.612828,0.113848
0.020000,86.132016,99.840808,10.044648,16.400284,13.991510,-1.045112,0.117600
0.020000,86.463229,99.880579,10.378240,16.679620,13.966822,-1.234404,0.121406
0.020000,86.799809,99.922303,10.717396,16.957795,13.908749,-2.903631,0.125266
0.020000,87.141734,99.966040,11.062108,17.235588,13.889636,-0.955634,0.129178
0.020000,87.488980,100.011849,11.412362,17.512723,13.856729,-1.645367,0.133142
0.020000,87.841511,100.059785,11.768137,17.788717,13.799721,-2.850383,0.137157
0.020000,88.199306,100.109911,12.129426,18.064484,13.788351,-0.568541,0.141221
0.020000,88.562326,100.162283,12.496204,18.338895,13.720537,-3.390658,0.145333
0.020000,88.930544,100.216960,12.868460,18.612777,13.694091,-1.322304,0.149493
0.020000,89.303927,100.274001,13.246175,18.885768,13.649555,-2.226795,0.153698
0.020000,89.682436,100.333465,13.629327,19.157575,13.590332,-2.961196,0.157949
0.020000,90.066042,100.395409,14.017901,19.428744,13.558488,-1.592198,0.162243
0.020000,90.454708,100.459893,14.411880,19.698948,13.510187,-2.415041,0.166580
0.020000,90.848393,100.526973,14.811239,19.967950,13.450082,-3.005212,0.170957
0.020000,91.247059,100.596708,15.215959,20.235961,13.400569,-2.475677,0.175374
0.020000,91.650668,100.669153,15.626017,20.502937,13.348785,-2.589217,0.179829
0.020000,92.059178,100.744366,16.041394,20.768833,13.294822,-2.698151,0.184321
0.020000,92.472549,100.822404,16.462066,21.033609,13.238772,-2.802464,0.188848
0.020000,92.890737,100.903320,16.888011,21.297223,13.180729,-2.902148,0.193409
0.020000,93.313698,100.987170,17.319203,21.559639,13.120785,-2.997204,0.198002
0.020000,93.741388,101.074007,17.755620,21.820820,13.059032,-3.087644,0.202625
0.020000,94.173760,101.163885,18.197234,22.080731,12.995563,-3.173489,0.207277
0.020000,94.610767,101.256856,18.644021,22.339340,12.930467,-3.254771,0.211956
0.020000,95.052360,101.352970,19.095954,22.596617,12.863837,-3.331529,0.216661
0.020000,95.498496,101.452280,19.553009,22.852784,12.808361,-2.773781,0.221389
0.020000,95.949121,101.554832,20.015156,23.107346,12.728076,-4.014252,0.226138
0.020000,96.404184,101.660674,20.482365,23.360462,12.655835,-3.612026,0.230908
0.020000,96.863638,101.769855,20.954614,23.612425,12.598117,-2.885920,0.235695
0.020000,97.327427,101.882418,21.431867,23.862671,12.512320,-4.289850,0.240498
0.020000,97.795502,101.998408,21.914099,24.111592,12.446050,-3.313493,0.245316
0.020000,98.267807,102.117868,22.401278,24.358924,12.366577,-3.973656,0.250145
0.020000,98.744291,102.240839,22.893374,24.604825,12.295064,-3.575627,0.254985
0.020000,99.224897,102.367359,23.390355,24.849034,12.210458,-4.230325,0.259832
0.020000,99.709575,102.497469,23.892192,25.091875,12.142048,-3.420523,0.264685
0.020000,100.198266,102.631202,24.398852,25.332967,12.054582,-4.373262,0.269542
0.020000,100.690916,102.768595,24.910301,25.572466,11.974960,-3.981129,0.274400
0.020000,101.187469,102.909680,25.426509,25.810388,11.896088,-3.943594,0.279258
0.020000,101.687871,103.054489,25.947442,26.046662,11.813706,-4.119091,0.284113
0.020000,102.192064,103.203050,26.473067,26.281236,11.728707,-4.249925,0.288963
0.020000,102.699994,103.355391,27.003349,26.514139,11.645158,-4.177487,0.293806
0.020000,103.211603,103.511538,27.538257,26.745353,11.560693,-4.223239,0.298639
0.020000,103.726836,103.671513,28.077754,26.974862,11.475438,-4.262753,0.303461
0.020000,104.245637,103.835340,28.621807,27.202652,11.389511,-4.296338,0.308268
0.020000,104.767951,104.003036,29.170381,27.428712,11.303025,-4.324315,0.313059
0.020000,105.293722,104.174620,29.723442,27.653034,11.216085,-4.347011,0.317831
0.020000,105.822895,104.350106,30.280954,27.875610,11.128789,-4.364764,0.322582
0.020000,106.355416,104.529509,30.842883,28.096434,11.041187,-4.380102,0.327310
0.020000,106.891230,104.712839,31.409192,28.315481,10.952386,-4.440088,0.332012
0.020000,107.430284,104.900105,31.979848,28.532775,10.864695,-4.384514,0.336686
0.020000,107.972525,105.091314,32.554814,28.748309,10.776710,-4.399280,0.341330
0.020000,108.517900,105.286470,33.134055,28.962048,10.686933,-4.488818,0.345940
0.020000,109.066358,105.485576,33.717535,29.174014,10.598300,-4.431664,0.350516
0.020000,109.617848,105.688632,34.305220,29.384245,10.511538,-4.338107,0.355054
0.020000,110.172320,105.895635,34.897072,29.592611,10.418303,-4.661744,0.359552
0.020000,110.729676,106.106562,35.493005,29.796634,10.201140,-10.858159,0.364007
0.020000,111.289766,106.321368,36.092873,29.993418,9.839231,-18.095436,0.368417
0.020000,111.852447,106.540002,36.696538,30.183259,9.492043,-17.359424,0.372778
0.020000,112.417577,106.762412,37.303859,30.366016,9.137838,-17.710241,0.377087
0.020000,112.985016,106.988542,37.914695,30.541823,8.790352,-17.374274,0.381341
0.020000,113.554627,107.218331,38.528911,30.710772,8.447428,-17.146234,0.385537
0.020000,114.126277,107.451716,39.146367,30.872815,8.102166,-17.263094,0.389673
0.020000,114.699834,107.688631,39.766928,31.028042,7.761373,-17.039621,0.393746
0.020000,115.275169,107.929007,40.390459,31.176582,7.426964,-16.720489,0.397753
0.020000,115.852159,108.172771,41.016828,31.318429,7.092381,-16.729142,0.401692
0.020000,116.430679,108.419847,41.645901,31.453643,6.760684,-16.584852,0.405560
0.020000,117.010611,108.670158,42.277547,31.582281,6.431909,-16.438731,0.409355
0.020000,117.591837,108.923622,42.911634,31.704381,6.105018,-16.344549,0.413075
0.020000,118.174242,109.180156,43.548035,31.820042,5.783043,-16.098749,0.416716
0.020000,118.757717,109.439674,44.186621,31.929321,5.463923,-15.956000,0.420278
0.020000,119.342153,109.702088,44.827267,32.032260,5.146973,-15.847507,0.423757
0.020000,119.927444,109.967307,45.469845,32.128919,4.832955,-15.700917,0.427153
0.020000,120.513488,110.235239,46.114232,32.219356,4.521847,-15.555365,0.430462
0.020000,121.100184,110.505790,46.760305,32.303619,4.213131,-15.435826,0.433684
0.020000,121.687434,110.778861,47.407940,32.381750,3.906559,-15.328611,0.436816
0.020000,122.275144,111.054356,48.057017,32.453855,3.605240,-15.065923,0.439857
0.020000,122.863223,111.332175,48.707416,32.519965,3.305500,-14.987002,0.442804
