dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,87.304362,110.727121,7.888734,13.313813,11.994426,0.000000,6.028865
0.020000,87.564186,110.658733,8.157409,13.553701,11.994426,-0.000000,6.022775
0.020000,87.828221,110.587509,8.430882,13.793590,11.994426,0.000000,6.016641
0.020000,88.096437,110.513383,8.709153,14.033478,11.994426,-0.000000,6.010468
0.020000,88.368805,110.436291,8.992221,14.273367,11.994426,0.000000,6.004262
0.020000,88.645296,110.356172,9.280087,14.513255,11.994426,-0.000000,5.998028
0.020000,88.925882,110.272963,9.572751,14.753144,11.994426,0.000000,5.991770
0.020000,89.210531,110.186604,9.870213,14.993032,11.994426,0.000000,5.985494
0.020000,89.499215,110.097037,10.172473,15.232921,11.994426,0.000000,5.979205
0.020000,89.791902,110.004205,10.479530,15.472809,11.994426,-0.000000,5.972909
0.020000,90.088563,109.908052,10.791385,15.712698,11.994426,-0.000000,5.966611
0.020000,90.389168,109.808525,11.108038,15.952587,11.994426,0.000000,5.960318
0.020000,90.693686,109.705573,11.429488,16.192475,11.994426,-0.000000,5.954034
0.020000,91.002087,109.599147,11.755737,16.432364,11.994426,-0.000000,5.947767
0.020000,91.314341,109.489200,12.086783,16.672252,11.994426,0.000000,5.941521
0.020000,91.630419,109.375687,12.422627,16.912141,11.994426,-0.000000,5.935303
0.020000,91.950293,109.258567,12.763269,17.152029,11.994426,0.000000,5.929119
0.020000,92.273934,109.137800,13.108708,17.391918,11.994426,0.000000,5.922975
0.020000,92.601314,109.013349,13.458945,17.631806,11.994426,-0.000000,5.916878
0.020000,92.932407,108.885181,13.813980,17.871695,11.994426,0.000000,5.910833
0.020000,93.267186,108.753266,14.173813,18.111583,11.994426,0.000000,5.904848
0.020000,93.605628,108.617574,14.538444,18.351472,11.994426,-0.000000,5.898929
0.020000,93.947708,108.478081,14.907872,18.591360,11.994426,0.000000,5.893081
0.020000,94.293404,108.334767,15.282098,18.831249,11.994426,0.000000,5.887312
0.020000,94.642695,108.187612,15.661122,19.071137,11.994426,-0.000000,5.881628
0.020000,94.995561,108.036602,16.044944,19.311026,11.994426,0.000000,5.876035
0.020000,95.351985,107.881726,16.433563,19.550914,11.994426,0.000000,5.870540
0.020000,95.711951,107.722977,16.826980,19.790803,11.994426,-0.000000,5.865150
0.020000,96.075444,107.560350,17.225195,20.030691,11.994426,0.000000,5.859870
0.020000,96.442452,107.393845,17.628208,20.270580,11.994426,0.000000,5.854708
0.020000,96.812966,107.223466,18.036018,20.510468,11.994426,0.000000,5.849670
0.020000,97.186976,107.049220,18.448627,20.750357,11.994426,-0.000000,5.844762
0.020000,97.564477,106.871119,18.866033,20.990245,11.994426,0.000000,5.839992
0.020000,97.945467,106.689179,19.288236,21.230134,11.994426,0.000000,5.835364
0.020000,98.329945,106.503419,19.715238,21.470022,11.994426,-0.000000,5.830887
0.020000,98.717913,106.313863,20.147037,21.709911,11.994426,0.000000,5.826567
0.020000,99.109375,106.120540,20.583634,21.949799,11.994426,-0.000000,5.822409
0.020000,99.504340,105.923481,21.025029,22.189688,11.994426,0.000000,5.818422
0.020000,99.902818,105.722726,21.471222,22.429577,11.994426,0.000000,5.814610
0.020000,100.304823,105.518314,21.922212,22.669465,11.994426,-0.000000,5.810981
0.020000,100.710372,105.310293,22.378000,22.909354,11.994426,0.000000,5.807541
0.020000,101.119486,105.098714,22.838586,23.149242,11.994426,0.000000,5.804298
0.020000,101.532186,104.883633,23.303970,23.389131,11.994426,-0.000000,5.801257
0.020000,101.948502,104.665112,23.774152,23.629019,11.994426,0.000000,5.798426
0.020000,102.368463,104.443215,24.249131,23.868908,11.994426,-0.000000,5.795810
0.020000,102.792104,104.218016,24.728908,24.108796,11.994426,0.000000,5.793418
0.020000,103.219461,103.989591,25.213483,24.348685,11.994426,-0.000000,5.791256
0.020000,103.650578,103.758023,25.702855,24.588573,11.994426,0.000000,5.789330
0.020000,104.085499,103.523399,26.197026,24.828462,11.994426,-0.000000,5.787649
0.020000,104.524273,103.285814,26.695994,25.068350,11.994426,-0.000000,5.786219
0.020000,104.966953,103.045369,27.199760,25.308239,11.994426,0.000000,5.785048
0.020000,105.413598,102.802170,27.708323,25.548127,11.994426,0.000000,5.784142
0.020000,105.864267,102.556329,28.221685,25.788016,11.994426,-0.000000,5.783510
0.020000,106.319025,102.307968,28.739844,26.027904,11.994426,0.000000,5.783160
0.020000,106.777943,102.057212,29.262801,26.267793,11.994426,0.000000,5.783099
0.020000,107.241093,101.804196,29.790556,26.507681,11.994426,0.000000,5.783335
0.020000,107.708553,101.549061,30.323108,26.747570,11.994426,-0.000000,5.783876
0.020000,108.180403,101.291957,30.860459,26.987458,11.994426,0.000000,5.784732
0.020000,108.656730,101.033042,31.402607,27.227347,11.994426,-0.000000,5.785910
0.020000,109.137623,100.772481,31.949552,27.467235,11.994426,0.000000,5.787420
0.020000,109.623175,100.510449,32.501296,27.707124,11.994426,0.000000,5.789270
0.020000,110.113483,100.247132,33.057837,27.947012,11.994426,-0.000000,5.791470
0.020000,110.608648,99.982721,33.619176,28.186901,11.994426,0.000000,5.794029
0.020000,111.108775,99.717422,34.185313,28.426789,11.994426,-0.000000,5.796957
0.020000,111.613971,99.451447,34.756248,28.666678,11.994426,0.000000,5.800264
0.020000,112.124349,99.185022,35.331980,28.906567,11.994426,-0.000000,5.803959
0.020000,112.640022,98.918384,35.912511,29.146455,11.994426,0.000000,5.808054
0.020000,113.161108,98.651779,36.497839,29.386344,11.994426,-0.000000,5.812558
0.020000,113.687725,98.385468,37.087964,29.626232,11.994426,0.000000,5.817482
0.020000,114.219997,98.119724,37.682888,29.866121,11.994426,0.000000,5.822836
0.020000,114.758046,97.854832,38.282609,30.106009,11.994426,-0.000000,5.828632
0.020000,115.301998,97.591091,38.887128,30.345898,11.994426,0.000000,5.834880
0.020000,115.851977,97.328815,39.496445,30.585786,11.994426,-0.000000,5.841591
0.020000,116.408109,97.068331,40.110560,30.825675,11.994426,0.000000,5.848775
0.020000,116.970520,96.809981,40.729472,31.065563,11.994426,-0.000000,5.856443
0.020000,117.539333,96.554122,41.353182,31.305452,11.994426,0.000000,5.864605
0.020000,118.114670,96.301127,41.981690,31.545340,11.994426,0.000000,5.873271
0.020000,118.696650,96.051382,42.614996,31.785229,11.994426,0.000000,5.882450
0.020000,119.285388,95.805293,43.253099,32.025117,11.994426,-0.000000,5.892151
0.020000,119.880994,95.563276,43.896001,32.265006,11.994426,0.000000,5.902382
0.020000,120.483572,95.325767,44.543700,32.504894,11.994426,0.000000,5.913150
0.020000,121.093217,95.093215,45.196196,32.744783,11.994426,-0.000000,5.924462
0.020000,121.710017,94.866084,45.853491,32.984671,11.994426,0.000000,5.936322
0.020000,122.334049,94.644852,46.515583,33.224560,11.994426,0.000000,5.948733
0.020000,122.965380,94.430009,47.182473,33.464448,11.994426,-0.000000,5.961698
0.020000,123.604062,94.222061,47.854161,33.704337,11.994426,0.000000,5.975217
0.020000,124.192480,94.035773,48.530647,33.944225,11.994426,-0.000000,5.975983
0.020000,124.841692,93.829206,49.211930,34.184114,11.994426,0.000000,5.974294
0.020000,125.495130,93.620099,49.898011,34.424002,11.994426,-0.000000,5.972666
0.020000,126.152801,93.408479,50.588890,34.663891,11.994426,0.000000,5.971098
0.020000,126.814710,93.194372,51.284567,34.903779,11.994426,0.000000,5.969592
0.020000,127.480866,92.977807,51.985041,35.143668,11.994426,-0.000000,5.968151
0.020000,128.151277,92.758813,52.690314,35.383557,11.994426,0.000000,5.966775
0.020000,128.825952,92.537424,53.400384,35.623445,11.994426,-0.000000,5.965466
0.020000,129.504901,92.313673,54.115252,35.863334,11.994426,0.000000,5.964226
0.020000,130.188135,92.087597,54.834917,36.103222,11.994426,-0.000000,5.963055
0.020000,130.875664,91.859234,55.559380,36.343111,11.994426,-0.000000,5.961957
0.020000,131.567503,91.628623,56.288642,36.582999,11.994426,0.000000,5.960932
0.020000,132.263663,91.395807,57.022700,36.822888,11.994426,-0.000000,5.959981
0.020000,132.964159,91.160830,57.761557,37.062776,11.994426,0.000000,5.959107
0.020000,133.669006,90.923739,58.505211,37.302665,11.994426,-0.000000,5.958310
0.020000,134.378220,90.684581,59.253664,37.542553,11.994426,0.000000,5.957594
0.020000,135.091817,90.443408,60.006914,37.782442,11.994426,-0.000000,5.956958
0.020000,135.809815,90.200272,60.764961,38.022330,11.994426,-0.000000,5.956406
0.020000,136.532233,89.955228,61.527807,38.262219,11.994426,0.000000,5.955938
0.020000,137.259089,89.708334,62.295450,38.502107,11.994426,0.000000,5.955555
0.020000,137.990403,89.459649,63.067891,38.741996,11.994426,0.000000,5.955261
0.020000,138.726198,89.209236,63.845130,38.981884,11.994426,0.000000,5.955056
0.020000,139.466494,88.957160,64.627166,39.221773,11.994426,-0.000000,5.954943
0.020000,140.211315,88.703487,65.414001,39.461661,11.994426,0.000000,5.954922
0.020000,140.960684,88.448286,66.205633,39.701550,11.994426,-0.000000,5.954996
0.020000,141.714626,88.191631,67.002063,39.941438,11.994426,0.000000,5.955166
0.020000,142.473167,87.933596,67.803290,40.181327,11.994426,0.000000,5.955434
0.020000,143.236332,87.674258,68.609316,40.421215,11.994426,0.000000,5.955801
0.020000,144.004149,87.413698,69.420139,40.661104,11.994426,0.000000,5.956271
0.020000,144.776645,87.151998,70.235760,40.900992,11.994426,0.000000,5.956844
0.020000,145.553850,86.889245,71.056179,41.140881,11.994426,-0.000000,5.957521
0.020000,146.335748,86.625543,71.881347,41.375972,11.754537,-11.994426,5.958306
0.020000,147.122278,86.361013,72.711170,41.606265,11.514649,-11.994426,5.959200
0.020000,147.913379,86.095780,73.545550,41.831760,11.274760,-11.994426,5.960203
0.020000,148.708993,85.829971,74.384392,42.052457,11.034872,-11.994426,5.961319
0.020000,149.509061,85.563717,75.227600,42.268357,10.794983,-11.994426,5.962548
0.020000,150.313524,85.297149,76.075078,42.479459,10.555095,-11.994426,5.963892
0.020000,151.122324,85.030402,76.926731,42.685763,10.315206,-11.994426,5.965352
0.020000,151.935404,84.763613,77.782461,42.887269,10.075318,-11.994426,5.966931
0.020000,152.752704,84.496921,78.642173,43.083978,9.835429,-11.994426,5.968629
0.020000,153.574170,84.230468,79.505772,43.275889,9.595541,-11.994426,5.970448
0.020000,154.399742,83.964396,80.373161,43.463002,9.355652,-11.994426,5.972389
0.020000,155.229363,83.698852,81.244244,43.645317,9.115764,-11.994426,5.974453
0.020000,156.062977,83.433984,82.118926,43.822835,8.875875,-11.994426,5.976642
0.020000,156.900526,83.169940,82.997110,43.995554,8.635987,-11.994426,5.978957
0.020000,157.741951,82.906872,83.878700,44.163476,8.396098,-11.994426,5.981399
0.020000,158.587195,82.644934,84.763601,44.326601,8.156210,-11.994426,5.983969
0.020000,159.436199,82.384280,85.651716,44.484927,7.916321,-11.994426,5.986668
0.020000,160.288903,82.125066,86.542950,44.638456,7.676433,-11.994426,5.989496
0.020000,161.145249,81.867450,87.437206,44.787186,7.436544,-11.994426,5.992456
0.020000,162.005176,81.611592,88.334389,44.931120,7.196656,-11.994426,5.995547
0.020000,162.868621,81.357652,89.234403,45.070255,6.956767,-11.994426,5.998771
0.020000,163.735524,81.105791,90.137151,45.204592,6.716879,-11.994426,6.002128
0.020000,164.605820,80.856172,91.042539,45.334132,6.476990,-11.994426,6.005618
0.020000,165.479446,80.608958,91.950469,45.458874,6.237101,-11.994426,6.009243
0.020000,166.356335,80.364314,92.860846,45.578819,5.997213,-11.994426,6.013002
0.020000,167.236420,80.122404,93.773573,45.693965,5.757324,-11.994426,6.016896
0.020000,168.119634,79.883393,94.688556,45.804314,5.517436,-11.994426,6.020925
0.020000,169.005905,79.647447,95.605698,45.909865,5.277547,-11.994426,6.025090
0.020000,169.895163,79.414731,96.524903,46.010618,5.037659,-11.994426,6.029389
0.020000,170.787334,79.185412,97.446075,46.106573,4.797770,-11.994426,6.033824
0.020000,171.682343,78.959655,98.369118,46.197731,4.557882,-11.994426,6.038394
0.020000,172.580112,78.737624,99.293936,46.284091,4.317993,-11.994426,6.043099
0.020000,173.480562,78.519484,100.220433,46.365653,4.078105,-11.994426,6.047938
0.020000,174.383612,78.305399,101.148514,46.442417,3.838216,-11.994426,6.052911
0.020000,175.289179,78.095532,102.078082,46.514384,3.598328,-11.994426,6.058017
0.020000,176.197176,77.890045,103.009042,46.581553,3.358439,-11.994426,6.063255
0.020000,177.107515,77.689098,103.941296,46.643924,3.118551,-11.994426,6.068625
0.020000,178.020105,77.492849,104.874751,46.701497,2.878662,-11.994426,6.074126
0.020000,178.934853,77.301455,105.809308,46.754272,2.638774,-11.994426,6.079755
0.020000,179.851664,77.115073,106.744873,46.802250,2.398885,-11.994426,6.085513
0.020000,180.702668,76.946521,107.681350,46.845430,2.158997,-11.994426,6.087333
0.020000,181.621464,76.761243,108.618643,46.883812,1.919108,-11.994426,6.081141
0.020000,182.539841,76.570328,109.556655,46.917397,1.679220,-11.994426,6.075373
0.020000,183.457752,76.374183,110.495291,46.946183,1.439331,-11.994426,6.070028
0.020000,184.375161,76.173214,111.434454,46.970172,1.199443,-11.994426,6.065103
0.020000,185.292033,75.967828,112.374049,46.989363,0.959554,-11.994426,6.060598
0.020000,186.208341,75.758429,113.313981,47.003756,0.719666,-11.994426,6.056510
0.020000,187.124065,75.545422,114.254152,47.013352,0.479777,-11.994426,6.052837
0.020000,188.039184,75.329209,115.194467,47.018150,0.239889,-11.994426,6.049578
0.020000,188.953682,75.110193,116.134825,47.017713,-0.021840,-13.086434,6.046730
0.020000,189.867543,74.888775,117.075127,47.012478,-0.261729,-11.994426,6.044293
0.020000,190.780759,74.665354,118.015277,47.002446,-0.501617,-11.994426,6.042265
0.020000,191.693324,74.440326,118.955177,46.987616,-0.741506,-11.994426,6.040643
0.020000,192.605235,74.214087,119.894733,46.967988,-0.981394,-11.994426,6.039428
0.020000,193.516488,73.987030,120.833849,46.943562,-1.221283,-11.994426,6.038616
0.020000,194.427083,73.759548,121.772428,46.914339,-1.461171,-11.994426,6.038208
0.020000,195.337017,73.532030,122.710374,46.880318,-1.701060,-11.994426,6.038201
0.020000,196.246288,73.304865,123.647592,46.841499,-1.940948,-11.994426,6.038596
0.020000,197.154894,73.078441,124.583986,46.797882,-2.180837,-11.994426,6.039391
0.020000,198.062832,72.853143,125.519460,46.749467,-2.420725,-11.994426,6.040587
0.020000,198.970097,72.629355,126.453917,46.696255,-2.660614,-11.994426,6.042182
0.020000,199.876681,72.407460,127.387262,46.638245,-2.900502,-11.994426,6.044175
0.020000,200.782576,72.187838,128.319399,46.575437,-3.140391,-11.994426,6.046568
0.020000,201.687768,71.970870,129.250231,46.507832,-3.380279,-11.994426,6.049359
0.020000,202.592243,71.756931,130.179664,46.435428,-3.620168,-11.994426,6.052549
0.020000,203.495981,71.546397,131.107601,46.358227,-3.860056,-11.994426,6.056137
0.020000,204.398957,71.339644,132.033945,46.276228,-4.099945,-11.994426,6.060123
0.020000,205.301144,71.137041,132.958602,46.189432,-4.339833,-11.994426,6.064508
0.020000,206.202507,70.938959,133.881474,46.097837,-4.579722,-11.994426,6.069291
0.020000,207.103007,70.745764,134.802467,46.001445,-4.819611,-11.994426,6.074472
0.020000,208.002600,70.557819,135.721484,45.900255,-5.059499,-11.994426,6.080050
0.020000,208.901233,70.375488,136.638430,45.794267,-5.299388,-11.994426,6.086026
0.020000,209.798847,70.199125,137.553207,45.683482,-5.539276,-11.994426,6.092398
0.020000,210.695377,70.029085,138.465721,45.567899,-5.779165,-11.994426,6.099165
0.020000,211.590747,69.865717,139.375875,45.447517,-6.019053,-11.994426,6.106327
0.020000,212.484876,69.709364,140.283574,45.322339,-6.258942,-11.994426,6.113882
0.020000,213.377673,69.560366,141.188721,45.192362,-6.498830,-11.994426,6.121827
0.020000,214.269037,69.419054,142.091220,45.057588,-6.738719,-11.994426,6.130160
0.020000,215.158861,69.285753,142.990976,44.918015,-6.978607,-11.994426,6.138879
0.020000,216.047026,69.160780,143.887893,44.773646,-7.218496,-11.994426,6.147979
0.020000,216.933402,69.044445,144.781874,44.624478,-7.458384,-11.994426,6.157456
0.020000,217.817851,68.937047,145.672824,44.470512,-7.698273,-11.994426,6.167306
0.020000,218.700225,68.838874,146.560646,44.311749,-7.938161,-11.994426,6.177522
0.020000,219.580365,68.750202,147.445246,44.148188,-8.178050,-11.994426,6.188098
0.020000,220.458101,68.671297,148.326526,43.979829,-8.417938,-11.994426,6.199028
0.020000,221.333255,68.602410,149.204391,43.806673,-8.657827,-11.994426,6.210301
0.020000,222.205635,68.543776,150.078745,43.628719,-8.897715,-11.994426,6.221910
0.020000,223.075044,68.495614,150.949492,43.445967,-9.137604,-11.994426,6.233844
0.020000,223.941271,68.458129,151.816536,43.258417,-9.377492,-11.994426,6.246092
0.020000,224.804100,68.431505,152.679780,43.066069,-9.617381,-11.994426,6.258641
0.020000,225.663302,68.415905,153.539130,42.868924,-9.857269,-11.994426,6.271479
0.020000,226.518643,68.411477,154.394489,42.666981,-10.097158,-11.994426,0.001405
0.020000,227.369881,68.418341,155.245762,42.460240,-10.337046,-11.994426,0.014776
0.020000,228.216767,68.436600,156.092851,42.248701,-10.576935,-11.994426,0.028389
0.020000,229.059047,68.466331,156.935662,42.032364,-10.816824,-11.994426,0.042227
0.020000,229.896460,68.507588,157.774098,41.811230,-11.056712,-11.994426,0.056272
0.020000,230.728744,68.560398,158.608063,41.585298,-11.296601,-11.994426,0.070505
0.020000,231.555633,68.624766,159.437462,41.354568,-11.536489,-11.994426,0.084908
0.020000,232.376862,68.700669,160.262198,41.119041,-11.776378,-11.994426,0.099459
0.020000,233.192167,68.788061,161.082180,40.879152,-11.994426,-10.902418,0.114138
0.020000,234.001331,68.886874,161.897364,40.639264,-11.994426,0.000000,0.128925
0.020000,234.804188,68.997026,162.707750,40.399375,-11.994426,0.000000,0.143800
0.020000,235.600573,69.118414,163.513339,40.159487,-11.994426,-0.000000,0.158744
0.020000,236.390315,69.250916,164.314130,39.919598,-11.994426,0.000000,0.173737
0.020000,237.173263,69.394391,165.110123,39.679710,-11.994426,0.000000,0.188760
0.020000,237.949263,69.548682,165.901318,39.439821,-11.994426,0.000000,0.203793
0.020000,238.718164,69.713612,166.687716,39.199933,-11.994426,0.000000,0.218817
0.020000,239.479826,69.888988,167.469315,38.960044,-11.994426,0.000000,0.233814
0.020000,240.234116,70.074605,168.246117,38.720156,-11.994426,0.000000,0.248766
0.020000,240.980911,70.270240,169.018122,38.480267,-11.994426,-0.000000,0.263656
0.020000,241.720099,70.475661,169.785328,38.240379,-11.994426,0.000000,0.278467
0.020000,242.451569,70.690620,170.547737,38.000490,-11.994426,-0.000000,0.293183
0.020000,243.175228,70.914861,171.305348,37.760602,-11.994426,0.000000,0.307789
0.020000,243.890983,71.148115,172.058161,37.520713,-11.994426,0.000000,0.322271
