dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,163.103021,162.564748,93.849060,25.600123,-11.897575,-4.072186,0.268692
0.020000,163.592359,162.698208,94.356271,25.360562,-11.978033,-4.022896,0.263822
0.020000,164.077679,162.828038,94.858657,25.119282,-12.064008,-4.298756,0.258956
0.020000,164.558927,162.954274,95.356187,24.876487,-12.139730,-3.786071,0.254096
0.020000,165.036051,163.076954,95.848830,24.632178,-12.215474,-3.787224,0.249244
0.020000,165.508992,163.196119,96.336552,24.386121,-12.302819,-4.367267,0.244402
0.020000,165.977702,163.311809,96.819329,24.138814,-12.365383,-3.128201,0.239573
0.020000,166.442121,163.424067,97.297122,23.889680,-12.456704,-4.566022,0.234757
0.020000,166.902202,163.532938,97.769910,23.639372,-12.515371,-2.933341,0.229957
0.020000,167.357891,163.638467,98.237658,23.387417,-12.597772,-4.120078,0.225176
0.020000,167.809136,163.740700,98.700340,23.134070,-12.667321,-3.477411,0.220414
0.020000,168.255890,163.839688,99.157928,22.879442,-12.731405,-3.204209,0.215675
0.020000,168.698101,163.935477,99.610395,22.623348,-12.804715,-3.665520,0.210959
0.020000,169.135719,164.028119,100.057711,22.365792,-12.877813,-3.654904,0.206268
0.020000,169.568698,164.117665,100.499853,22.107089,-12.935136,-2.866123,0.201605
0.020000,169.996991,164.204167,100.936795,21.847084,-13.000245,-3.255487,0.196970
0.020000,170.420553,164.287680,101.368511,21.585810,-13.063720,-3.173729,0.192366
0.020000,170.839338,164.368256,101.794977,21.323300,-13.125468,-3.087395,0.187794
0.020000,171.253302,164.445951,102.216169,21.059592,-13.185397,-2.996458,0.183257
0.020000,171.662402,164.520821,102.632063,20.794724,-13.243415,-2.900896,0.178754
0.020000,172.066596,164.592921,103.042638,20.528736,-13.299429,-2.800699,0.174288
0.020000,172.465845,164.662308,103.447871,20.261669,-13.353346,-2.695867,0.169861
0.020000,172.860108,164.729040,103.847743,19.993567,-13.405074,-2.586408,0.165473
0.020000,173.249348,164.793175,104.242230,19.724391,-13.458793,-2.685939,0.161126
0.020000,173.633521,164.854768,104.631310,19.453958,-13.521669,-3.143802,0.156822
0.020000,174.012598,164.913881,105.014968,19.182918,-13.552019,-1.517494,0.152562
0.020000,174.386546,164.970572,105.393188,18.911026,-13.594552,-2.126635,0.148346
0.020000,174.755318,165.024898,105.765941,18.637622,-13.670202,-3.782518,0.144177
0.020000,175.118895,165.076919,106.133220,18.363976,-13.682326,-0.606185,0.140056
0.020000,175.477237,165.126694,106.495003,18.089149,-13.741338,-2.950615,0.135982
0.020000,175.830317,165.174282,106.851276,17.813627,-13.776100,-1.738110,0.131959
0.020000,176.178103,165.219741,107.202020,17.537211,-13.820784,-2.234193,0.127986
0.020000,176.520572,165.263131,107.547227,17.260335,-13.843819,-1.151749,0.124064
0.020000,176.857685,165.304509,107.886869,16.982113,-13.911080,-3.363057,0.120196
0.020000,177.189427,165.343934,108.220946,16.703858,-13.912761,-0.084019,0.116381
0.020000,177.515772,165.381465,108.549442,16.424793,-13.953244,-2.024160,0.112620
0.020000,177.836684,165.417158,108.872333,16.144531,-14.013137,-2.994646,0.108915
0.020000,178.152150,165.451071,109.189617,15.864207,-14.016205,-0.153421,0.105265
0.020000,178.462148,165.483262,109.501282,15.583239,-14.048389,-1.609202,0.101673
0.020000,178.766655,165.513786,109.807315,15.301662,-14.078819,-1.521487,0.098139
0.020000,179.065651,165.542699,110.107705,15.019513,-14.107458,-1.431943,0.094662
0.020000,179.359115,165.570056,110.402442,14.736828,-14.134270,-1.340611,0.091245
0.020000,179.647029,165.595913,110.691515,14.453643,-14.159221,-1.247536,0.087888
0.020000,179.929376,165.620323,110.974915,14.169998,-14.182276,-1.152763,0.084591
0.020000,180.206139,165.643340,111.252633,13.885930,-14.203403,-1.056342,0.081355
0.020000,180.477304,165.665016,111.524663,13.601478,-14.222569,-0.958323,0.078180
